followee;follower;id_followee;id_follower;followee_count;followers_count
Alfodelosrios;hendrixchileno;21419;39994;874;369
fiesta_dellibro;PoliRoaV;798;30214;1337;1158
juanjazzis;PoliRoaV;2757;30214;1337;1158
fiesta_dellibro;CeiboEd;798;17148;395;335
davidcadi;CeiboEd;29790;17148;395;335
Trehuaco_;CeiboEd;19861;17148;395;335
fiesta_dellibro;becerra_vargas;798;3971;705;1260
Maritasaldivia;becerra_vargas;2668;3971;705;1260
Brbara05232717;becerra_vargas;21328;3971;705;1260
bruno_lanciani;becerra_vargas;22134;3971;705;1260
fiesta_dellibro;asaldiviarq;798;27300;370;407
fiesta_dellibro;visiontvcanal2;798;39523;887;968
chechisir;visiontvcanal2;2025;39523;887;968
fiesta_dellibro;LienturVergara;798;17011;474;370
Felihot1;LienturVergara;7353;17011;474;370
ThierryJeanLou3;LienturVergara;16227;17011;474;370
DennisMena19;LienturVergara;21032;17011;474;370
fiesta_dellibro;abloph;798;35200;3381;3557
Kichi_Pa_Utted;abloph;20802;35200;3381;3557
VirgoRosas2;abloph;14001;35200;3381;3557
fiesta_dellibro;pedroqosorno;798;12523;1750;1032
myaegerb;pedroqosorno;1375;12523;1750;1032
margorieandrea;pedroqosorno;25358;12523;1750;1032
fiesta_dellibro;pauloprensa;798;19979;954;1365
exhimedia;pauloprensa;1313;19979;954;1365
fiesta_dellibro;cschadow;798;20768;738;683
fiesta_dellibro;CristianSalte;798;15350;1143;859
fiesta_dellibro;EroAmia;798;22777;4297;295
estequevan;EroAmia;2752;22777;4297;295
Katheri77292610;b0lngdemang0;799;28073;3070;593
Katheri77292610;mundodaboIa;799;25593;98607;226065
epsussekind;mundodaboIa;1755;25593;98607;226065
ro3zpNUkE75xKfx;mundodaboIa;12421;25593;98607;226065
Katheri77292610;ViciosoEdgar;799;25145;1634;5320
Cervezervs;ViciosoEdgar;1027;25145;1634;5320
QueensASD;ViciosoEdgar;14433;25145;1634;5320
U_Academia;ViciosoEdgar;22709;25145;1634;5320
MAComplejidad;GanaCarola;803;12354;3913;3474
MAComplejidad;Natlia79736140;803;30533;28;0
Margare96327923;Natlia79736140;31889;30533;28;0
cinenormandie;Natlia79736140;13312;30533;28;0
ViactivaHMO;Natlia79736140;37496;30533;28;0
autophobo;Natlia79736140;14026;30533;28;0
MAComplejidad;patron2710;803;33049;7;0
sergpc;patron2710;39964;33049;7;0
MAComplejidad;terejorquera;803;7911;223;46
PoderDelVoto;terejorquera;17201;7911;223;46
Natalia93921458;terejorquera;16375;7911;223;46
MAComplejidad;sophieflor3nce;803;9225;530;109
MAComplejidad;cmoralesc81;803;25489;268;75
marciamarchantf;cmoralesc81;6105;25489;268;75
MAComplejidad;tsjmanque;803;34020;362;11
MAComplejidad;FerSantander_O;803;8202;80;7
MAComplejidad;Charlie_Bull91;803;33342;110;3
Liliana35294881;Charlie_Bull91;1220;33342;110;3
MAComplejidad;Evelyn_Madrid_;803;24525;253;65
khalu28;Evelyn_Madrid_;6552;24525;253;65
MAComplejidad;araespivivas;803;23132;389;39
omarzambrano73;araespivivas;33030;23132;389;39
MAComplejidad;DaniLopezLv;803;36867;2072;8625
chuckydechile;DaniLopezLv;38258;36867;2072;8625
MAComplejidad;SMAPSChile;803;8832;434;474
ShahriyarAlmam1;SMAPSChile;30215;8832;434;474
san_soza;SMAPSChile;13218;8832;434;474
MAComplejidad;jenny_constanza;803;9015;55;7
BibiBarahona;jenny_constanza;9731;9015;55;7
MAComplejidad;PaulaVi29084592;803;7698;276;96
MAComplejidad;MarceSabat;803;17434;4659;123153
SociosCCS;MarceSabat;2791;17434;4659;123153
MAComplejidad;libertadcv;803;5146;696;46
MAComplejidad;gorregol;803;17815;269;14
MAComplejidad;carocamm;803;9333;131;76
RafaelRosasPT;carocamm;20964;9333;131;76
MAComplejidad;MonicaArroyoMom;803;34776;88;15
YarelaAysen;MonicaArroyoMom;1589;34776;88;15
Luis31029257;MonicaArroyoMom;1907;34776;88;15
MAComplejidad;MaryGallardoO;803;13222;1222;261
Marcela87457112;MaryGallardoO;40245;13222;1222;261
MAComplejidad;VaneIgor;803;12267;351;100
ElLuchinRuso;VaneIgor;40506;12267;351;100
MAComplejidad;momocillo;803;32626;543;22
MAComplejidad;maritapazbustos;803;32039;1324;475
jamorenol;maritapazbustos;10056;32039;1324;475
DnoyTJ;maritapazbustos;28125;32039;1324;475
MAComplejidad;WDuguet;803;27932;98;26
seba130786;WDuguet;30278;27932;98;26
MAComplejidad;SpikeThePenguin;803;16977;862;163
CerecedaVargas;SpikeThePenguin;30405;16977;862;163
MAComplejidad;Any20555761;803;36578;253;3
RobinsonAraya_;Any20555761;40086;36578;253;3
MAComplejidad;glocalminds;803;13006;2931;1834
D20Noticias;glocalminds;35369;13006;2931;1834
SoleKoch;glocalminds;20490;13006;2931;1834
MAComplejidad;FernaCeballos;803;38320;284;99
MarcosHerediaT;FernaCeballos;8003;38320;284;99
demian_moreno;FernaCeballos;18225;38320;284;99
MAComplejidad;tvizzc;803;32652;2895;980
MAComplejidad;Juangafons;803;41398;120;4
nico_castro;Juangafons;10607;41398;120;4
MAComplejidad;jorgelopezg;803;29375;1948;3229
lewis_roberto;jorgelopezg;41167;29375;1948;3229
MAComplejidad;EricEsp38712586;803;3791;28;3
MAComplejidad;RamonaclaSanpe;803;6861;68;5
Rodrigo67212115;RamonaclaSanpe;8330;6861;68;5
MAComplejidad;fumarosa;803;13291;737;117
ccu_federacion;fumarosa;26131;13291;737;117
MAComplejidad;PolyPoc76216756;803;17233;84;0
MAComplejidad;Laloboestepario;803;8876;202;18
MAComplejidad;nicomaulen12;803;35566;135;28
MAComplejidad;Pao_Andrea81;803;8991;129;120
_AlanRG;Pao_Andrea81;36929;8991;129;120
MAComplejidad;joeamf;803;8262;2310;276
MAComplejidad;silviriveros;803;23371;1271;196
MAComplejidad;conyseguic;803;14052;119;1
redbalderramo;conyseguic;21084;14052;119;1
Nicolas43099616;conyseguic;687;14052;119;1
laVnenito;conyseguic;22875;14052;119;1
MAComplejidad;NatiSolisG;803;24724;156;82
Rickyrvvaldez1;NatiSolisG;1460;24724;156;82
MAComplejidad;GuillermoJere13;803;4859;552;114
MAComplejidad;pshmadrid;803;33323;700;118
MAComplejidad;Relinteligentes;803;20383;145;94
MAComplejidad;Carlaaai;803;9904;613;612
MAComplejidad;Franeza_GL;803;10549;638;87
PipeMadrid4;Franeza_GL;2294;10549;638;87
MAComplejidad;_DannyAracena_;803;18804;223;45
colocoloxcdf;_DannyAracena_;27201;18804;223;45
MAComplejidad;AlyOyaneder;803;38549;495;532
usman_seraj;AlyOyaneder;7681;38549;495;532
Maurici44935293;AlyOyaneder;38153;38549;495;532
EmaDiazA;AlyOyaneder;39543;38549;495;532
MAComplejidad;Dani_rojasp;803;23727;1429;281
ritahot24;Dani_rojasp;11496;23727;1429;281
MAComplejidad;DaniMunozV;803;12809;895;178
MAComplejidad;Amanece__rc;803;28960;175;18
teetee74994791;Amanece__rc;15183;28960;175;18
MAComplejidad;lzta;803;31916;441;62
MAComplejidad;Session69783849;803;28762;49;11
bfarahv;Session69783849;6659;28762;49;11
MAComplejidad;brkna;803;14821;731;294
MAComplejidad;carovza;803;14425;299;24
MAComplejidad;MCadeans;803;11624;100;8
MAComplejidad;alebarbozza;803;18028;792;76
DavidFigueroaO;alebarbozza;41012;18028;792;76
MAComplejidad;simon_aquino;803;7685;1368;2178
MAComplejidad;Paty35011602;803;27863;265;205
MiguelFM1982;Paty35011602;11751;27863;265;205
MAComplejidad;LaCarreta3;803;14844;577;81
Miss_Internet;LaCarreta3;25005;14844;577;81
ArtensT;LaCarreta3;37842;14844;577;81
MAComplejidad;menchaalmendra;803;36811;1247;200
MAComplejidad;Denis_Sota;803;26803;3428;2183
fae_sur;Denis_Sota;1858;26803;3428;2183
MAComplejidad;waicato;803;35410;1381;190
MAComplejidad;fvaldiviesos;803;7508;571;59
aadriancarrillo;fvaldiviesos;5176;7508;571;59
MAComplejidad;miranda_carola;803;37638;578;278
MAComplejidad;dhanielpv;803;6066;3056;360
Issabel_Pereira;dhanielpv;14270;6066;3056;360
mpineberro0;dhanielpv;23204;6066;3056;360
MAComplejidad;ClaudiaBasiliu;803;4107;166;44
MAComplejidad;juandelsolar;803;11371;1414;635
LatorreCalama;juandelsolar;14246;11371;1414;635
SubsGobAnterior;juandelsolar;8695;11371;1414;635
MAComplejidad;mcarvajal16;803;32303;706;119
fands_s;mcarvajal16;33923;32303;706;119
MAComplejidad;PazVasquezv;803;6835;541;216
MAComplejidad;apego_ia;803;39040;166;455
MAComplejidad;pazatm;803;15412;339;155
SteveOMG12;pazatm;3263;15412;339;155
CesarManuelFer6;pazatm;5101;15412;339;155
axelpickett;pazatm;26049;15412;339;155
MAComplejidad;capetri;803;5288;359;74
MAComplejidad;Psp_Javi;803;36341;12;3
Carolinasantg;Psp_Javi;27639;36341;12;3
Falvarado_b;Psp_Javi;7017;36341;12;3
MAComplejidad;GuilleAc90;803;29449;2;2
pjriverosc;GuilleAc90;12094;29449;2;2
MAComplejidad;Carito_estefi;803;34232;35;5
MAComplejidad;paboobymonica;803;23739;110;186
MAComplejidad;psofialmonacid;803;16768;363;20
chile_ulloaFco;psofialmonacid;24672;16768;363;20
MAComplejidad;Pazmaco;803;12103;37;61
GThermonfils;Pazmaco;20341;12103;37;61
_Mondius_;Pazmaco;26719;12103;37;61
MatyIgnacioBus1;Pazmaco;25716;12103;37;61
MAComplejidad;psaliciafuentes;803;10555;2615;785
Gabisilandia;psaliciafuentes;6458;10555;2615;785
martintara70;psaliciafuentes;36286;10555;2615;785
Fernand70557830;psaliciafuentes;34043;10555;2615;785
MAComplejidad;OmayraAlbornoz;803;37282;115;24
MAComplejidad;HannibalBilz;803;28959;273;143
Carlos86116748;HannibalBilz;27161;28959;273;143
MAComplejidad;profecallejero;803;26798;2037;930
MAComplejidad;roandradea;803;21536;1414;411
MAComplejidad;luzpinoa;803;5411;35;23
MAComplejidad;jennife_rr;803;17133;688;190
MAComplejidad;pedropapepe;803;40662;139;13
MAComplejidad;marielarellanoq;803;32165;707;175
viviluzg;marielarellanoq;31699;32165;707;175
MAComplejidad;parraclau;803;34913;567;85
SomosMasANEF;parraclau;15540;34913;567;85
drfunnyvids;parraclau;19335;34913;567;85
MAComplejidad;ggcontre;803;31724;1521;370
ChileProyecta3D;ggcontre;23403;31724;1521;370
ShemtovNoam;ggcontre;16474;31724;1521;370
oyarzun_o;ggcontre;24500;31724;1521;370
MAComplejidad;mal_arquitecto;803;29671;859;390
MAComplejidad;MarcelaHernando;803;21049;3230;10123
MAComplejidad;Valeria79168255;803;15748;59;3
sibekay;Valeria79168255;34900;15748;59;3
Joel96200419;Valeria79168255;4956;15748;59;3
PuraPena_Bloque;Valeria79168255;20627;15748;59;3
MAComplejidad;catalinaigr;803;28563;1185;1852
MAComplejidad;monoshato;803;29145;1375;168
PerroChocoORFP;monoshato;25529;29145;1375;168
MAComplejidad;rechazo_yo;803;31413;4988;4475
miguelpinaf;rechazo_yo;2198;31413;4988;4475
chileli14053481;danny_rehbein;804;28251;75;14
chileli14053481;SusanaV88945926;804;27285;2836;2498
MohaProduccione;SusanaV88945926;1531;27285;2836;2498
BosqueAntiguo;SusanaV88945926;31141;27285;2836;2498
ggonzalem;catalina2015A;806;25919;160;9
Wendy__Posada;catalina2015A;19494;25919;160;9
ggonzalem;Idamconcep;806;24427;2238;419
miguelhuerta32;Idamconcep;40335;24427;2238;419
ggonzalem;susycba77;806;24097;113;19
NancoKarina;Su_Flores_;810;31069;2622;918
MatiGauteOk;Su_Flores_;17419;31069;2622;918
NancoKarina;cocodrilodelsu1;810;38111;978;107
mdespinoza1;cocodrilodelsu1;37196;38111;978;107
NancoKarina;alsoca85carcamo;810;27067;1287;982
paulinacu77;alsoca85carcamo;13981;27067;1287;982
claudiae2812;alsoca85carcamo;12615;27067;1287;982
NancoKarina;MaterDignaChile;810;22595;701;175
NancoKarina;grantokylautaro;810;33852;2019;2405
NancoKarina;Anita72568098;810;38000;434;134
Salvado93756372;Anita72568098;12597;38000;434;134
NancoKarina;Danaerys12;810;16584;2218;1743
Dangela44732974;Danaerys12;1374;16584;2218;1743
Viviana43415731;Danaerys12;12243;16584;2218;1743
NancoKarina;bots_un;810;29922;1868;385
Hilda98768091;bots_un;2068;29922;1868;385
P_Navia;bots_un;14782;29922;1868;385
NancoKarina;PescadoRabios13;810;10016;2079;1190
ciudadanoidiota;PescadoRabios13;2427;10016;2079;1190
Brissachile;PescadoRabios13;8323;10016;2079;1190
NancoKarina;Hikaruac1;810;24521;5000;2753
NFerruzol;Hikaruac1;2547;24521;5000;2753
edschaw;Hikaruac1;7250;24521;5000;2753
NancoKarina;rodramirez10;810;10218;335;90
NancoKarina;AndresC3rro;810;35095;205;16
sergiovilches8;OmarSeguelM1;811;4011;3018;1616
profesordiego;OmarSeguelM1;26739;4011;3018;1616
BrevilViviana;OmarSeguelM1;277;4011;3018;1616
sergiovilches8;matiasbarrionu9;811;37605;68;1
Alejand11636432;matiasbarrionu9;34991;37605;68;1
ElisaGa52440153;DanielDPulido1;812;33668;4048;5495
mariamercedesY8;DanielDPulido1;903;33668;4048;5495
dazajorge01;DanielDPulido1;15734;33668;4048;5495
ShoraKulia;DanielDPulido1;37183;33668;4048;5495
ElisaGa52440153;mercadoregulado;812;32092;14851;31522
edwincampos23;arminalbertolic;813;24131;61;3
edwincampos23;Jasnarline;813;10545;35;16
marta_tajan;Jasnarline;34910;10545;35;16
edwincampos23;mario_allman24;813;33913;58;18
edwincampos23;lisethmartinezc;813;22065;20;8
borntofly54;lisethmartinezc;27550;22065;20;8
edwincampos23;CrisDonosoA;813;19368;544;78
rhconectados;CrisDonosoA;8302;19368;544;78
evelyndaniela;CrisDonosoA;38744;19368;544;78
MdPiera;isabel7862;815;37799;166;7
MdPiera;Isabel18419205;815;20027;154;8
ZumbidoMusica;Isabel18419205;3686;20027;154;8
andrekodejesus;Isabel18419205;41613;20027;154;8
OTDChile;IndaliciaP;816;7829;434;22
OTDChile;katheri93206948;816;11622;179;19
damaris_guerr;katheri93206948;25999;11622;179;19
OTDChile;TSocial_DDHH;816;11665;26;0
OTDChile;clrn75;816;38710;155;9
Ecologia_Tierra;clrn75;24813;38710;155;9
OTDChile;enffem;816;25113;723;929
kta_darko;enffem;26478;25113;723;929
OTDChile;Marc3line53;816;5872;431;518
PaulaRosso7;Marc3line53;1854;5872;431;518
Mauro571;Marc3line53;2698;5872;431;518
OTDChile;angezablach;816;38672;5696;15938
pibe10genius;angezablach;28151;38672;5696;15938
OTDChile;BiceSilenciosa;816;7694;283;38
melvinhardy;BiceSilenciosa;30685;7694;283;38
PROYECTO_META;BiceSilenciosa;30300;7694;283;38
elcurinosevende;BiceSilenciosa;32367;7694;283;38
OTDChile;tellusmagazine;816;39034;30;1
OTDChile;OrneEllaMira;816;13502;1684;886
OTDChile;wakeupnomi;816;26560;700;283
OTDChile;jeansvalle;816;28064;457;59
AndrsS92555484;jeansvalle;473;28064;457;59
Meugeniac20;jeansvalle;12030;28064;457;59
OTDChile;AkingIsip;816;23372;2690;1990
Enrique16176567;AkingIsip;1198;23372;2690;1990
Marco96502478;AkingIsip;1269;23372;2690;1990
KevinCopper7;AkingIsip;2176;23372;2690;1990
Jotoso_DiegoG;AkingIsip;2403;23372;2690;1990
Edurod1105;AkingIsip;2931;23372;2690;1990
OTDChile;jessebbeleins;816;6676;60;17
HidroaventuraCL;jessebbeleins;12312;6676;60;17
Roomy_h2;jessebbeleins;12667;6676;60;17
OTDChile;PetiteNe;816;14842;1172;873
OTDChile;EMuttel;816;10528;669;375
OTDChile;Manuel72573473;816;13442;99;9
karialarconvl;Manuel72573473;12076;13442;99;9
VentadLibros;Manuel72573473;4168;13442;99;9
UBSH_Varadero;Manuel72573473;20822;13442;99;9
OTDChile;leonor_TM_;816;4837;372;117
OTDChile;gktals;816;31956;210;362
OTDChile;hopewerse;816;6582;4829;4074
OTDChile;fakuta;816;29618;814;7721
paulasaez1;fakuta;4624;29618;814;7721
OTDChile;deutschlandhass;816;38769;166;117
jhosh_orellana;deutschlandhass;35878;38769;166;117
OTDChile;_sd_photo;816;19620;1885;456
OTDChile;vilches_debora;816;40725;42;0
OTDChile;Anitakob;816;40772;1064;346
OTDChile;bokprr;816;34750;153;34
OTDChile;recuperalarazon;816;31204;548;849
OTDChile;ESIgualdadYa;816;35516;309;171
OTDChile;PazPinter;816;5361;3694;2144
gonzalo_castill;PazPinter;1413;5361;3694;2144
TomasAntonHigue;PazPinter;1832;5361;3694;2144
OTDChile;buaahbbh;816;31987;187;157
Catty60368860;buaahbbh;2160;31987;187;157
OTDChile;nsgar_naicol;816;18507;2139;277
OTDChile;robertotroncoso;816;25403;1045;321
OTDChile;viscaya13;816;28904;192;126
gonzaloaravena;viscaya13;17285;28904;192;126
OTDChile;M4ur0___b;816;28476;79;6
OTDChile;nata_garcia_a;816;41334;317;89
OTDChile;vaIemarteI;816;15806;103;20
OTDChile;milaegonzalez;816;18997;290;48
OTDChile;Nicoltbell;816;26687;1474;1467
OTDChile;reinadelaironia;816;18627;89;8
Alvaritu_23;reinadelaironia;6984;18627;89;8
WheyVillasmil;reinadelaironia;13576;18627;89;8
OTDChile;MBRAbogados1;816;20196;273;18
knoxfox69;MBRAbogados1;8799;20196;273;18
RWSalt;MBRAbogados1;4969;20196;273;18
feigz_rocha;MBRAbogados1;24805;20196;273;18
OTDChile;Lenguajera;816;9701;109;15
OTDChile;JesuDonosoD;816;18955;26;25
OTDChile;ClaudiaOliva77;816;28043;8216;8547
pirenkumey;ClaudiaOliva77;996;28043;8216;8547
mcarracedo1985;ClaudiaOliva77;1168;28043;8216;8547
MohaProduccione;ClaudiaOliva77;1531;28043;8216;8547
total_cambio;ClaudiaOliva77;1758;28043;8216;8547
dj_moha;ClaudiaOliva77;1924;28043;8216;8547
Katheri90303823;ClaudiaOliva77;2731;28043;8216;8547
OTDChile;WumulStudio;816;10485;3894;1612
CryptoSkolls;WumulStudio;26912;10485;3894;1612
OTDChile;paulamariafran;816;15724;116;34
OTDChile;gonzaloLadoA;816;23552;1745;1438
OTDChile;fabrmrz;816;21855;490;633
cascodriloh;fabrmrz;2704;21855;490;633
PabloTAhumada1;fabrmrz;23150;21855;490;633
dinx_jr;fabrmrz;2026;21855;490;633
OTDChile;Nicogolzio;816;19137;964;363
OTDChile;camilaferavp;816;32862;1395;1790
marlenjg_;camilaferavp;40913;32862;1395;1790
magissa_diamond;camilaferavp;12135;32862;1395;1790
OTDChile;vforvictorxiii;816;17427;1087;492
Btcdonar1;vforvictorxiii;19624;17427;1087;492
OTDChile;Celia_Alejandra;816;36495;613;968
OTDChile;BoricComando;816;26897;348;172
cinemachile;BoricComando;32424;26897;348;172
chinese_forkids;BoricComando;28398;26897;348;172
LCaffetteria;BoricComando;25659;26897;348;172
OTDChile;pablowhipple;816;8954;1451;2651
kenacorreaf;pablowhipple;38546;8954;1451;2651
sangucheriainca;pablowhipple;41581;8954;1451;2651
OTDChile;jathibaut;816;30335;1260;3449
jcmr2009;jathibaut;1196;30335;1260;3449
OTDChile;elsoyanederh;816;5980;3847;3863
Ruthrut43486682;elsoyanederh;1311;5980;3847;3863
Aracelymia4;elsoyanederh;1323;5980;3847;3863
patisinger;elsoyanederh;1536;5980;3847;3863
OTDChile;ximecifuentes27;816;16861;1176;613
OTDChile;juanpablo2907;816;41109;2145;4031
OTDChile;Filmlandian;816;14447;94;75
VannyaCampos;Filmlandian;27982;14447;94;75
donnyley;Filmlandian;41653;14447;94;75
Ediciones_CSR;Filmlandian;13622;14447;94;75
OTDChile;PablinEstebanG;816;3687;574;469
guigapapa;PablinEstebanG;3601;3687;574;469
OTDChile;TIrarrazavalR;816;20051;261;71
cami_emolina;TIrarrazavalR;34885;20051;261;71
OTDChile;m__casti;816;27277;2766;3444
GuillermoLoyo11;m__casti;14185;27277;2766;3444
CFSanSebastian;m__casti;11839;27277;2766;3444
OTDChile;mriveragz;816;7688;483;439
OTDChile;kennacienta;816;4084;3843;1484
Delvientonegrx;kennacienta;33184;4084;3843;1484
lavecinita89;kennacienta;4915;4084;3843;1484
alamiababby909;kennacienta;41356;4084;3843;1484
OTDChile;pilorium;816;28673;169;65
OTDChile;PatoCarrasco_;816;32591;432;208
OTDChile;hikari_hotarubi;816;27109;1039;491
OTDChile;Marcelo66146050;816;27454;3716;3742
total_cambio;Marcelo66146050;1758;27454;3716;3742
FoitzickGisela;Marcelo66146050;2609;27454;3716;3742
RicardoVS1927;Marcelo66146050;16003;27454;3716;3742
OrmaGonz;Marcelo66146050;31313;27454;3716;3742
OTDChile;RusioPeloNegro;816;36505;294;168
RWSalt;RusioPeloNegro;4969;36505;294;168
OTDChile;lamatapacxs;816;14188;1731;1283
bahamondemanuel;lamatapacxs;3011;14188;1731;1283
OTDChile;ProtechoP;816;34996;359;9
OTDChile;Mireya67895293;816;12599;21;2
MorisAntonioRe2;Mireya67895293;17337;12599;21;2
OTDChile;AndreaVp04;816;5828;2748;1630
tuxopont;AndreaVp04;1424;5828;2748;1630
Jotoso_DiegoG;AndreaVp04;2403;5828;2748;1630
bahamondemanuel;AndreaVp04;3011;5828;2748;1630
OTDChile;LuzReidelW;816;38483;330;83
Manu_Lozano117;LuzReidelW;24225;38483;330;83
OTDChile;pachitalalela;816;35639;88;69
RNE_Maule_;pachitalalela;30765;35639;88;69
OTDChile;urbanhidalgo;816;16753;3612;712
SeanElien;urbanhidalgo;37684;16753;3612;712
OTDChile;quirogasamuel;816;28994;1338;244
albertcito;quirogasamuel;6932;28994;1338;244
OTDChile;mariaseprev;816;7603;85;8
carilemu;mariaseprev;39748;7603;85;8
OTDChile;honeyand_i;816;26554;333;275
CarolinAngulo;honeyand_i;27290;26554;333;275
OTDChile;acma722;816;10231;1146;409
OTDChile;dondeesee;816;26752;734;205
Pierilandia;dondeesee;27579;26752;734;205
elloqueado;dondeesee;10411;26752;734;205
VaneBeckhoff;dondeesee;3206;26752;734;205
OTDChile;__blackbird__rr;816;40439;174;65
OTDChile;vvirgilio5;816;10116;198;19
Miguel01302400;vvirgilio5;26651;10116;198;19
OTDChile;VenegasJuanC;816;15140;938;272
Andreline11;VenegasJuanC;2383;15140;938;272
AlertaInminente;VenegasJuanC;41296;15140;938;272
OTDChile;scl_hot;816;26658;484;9089
gorellanac;scl_hot;4409;26658;484;9089
_aikele;scl_hot;9274;26658;484;9089
AsesoRTuitero;scl_hot;37895;26658;484;9089
MarinaPalma13;scl_hot;30492;26658;484;9089
OTDChile;BuenVivirGlobal;816;38065;226;115
OTDChile;Stui_1904;816;13836;577;121
OTDChile;MelissaVez;816;26195;1053;958
ivanronu;MelissaVez;25849;26195;1053;958
CAROQUITA_PE;MelissaVez;10101;26195;1053;958
OTDChile;tusantitx;816;37270;249;126
OTDChile;Merbys14;816;25281;89;5
_Monaco_News;Merbys14;11497;25281;89;5
amike89;Merbys14;20014;25281;89;5
DiegoMuozPache1;Merbys14;7306;25281;89;5
OTDChile;Andres_Merari_G;816;9993;874;132
pelumbra;Andres_Merari_G;36932;9993;874;132
OTDChile;LeninaMagda;816;12625;78;4
javieracanti;LeninaMagda;7089;12625;78;4
Mariaal87354425;LeninaMagda;29156;12625;78;4
OTDChile;NegriCheli;816;29317;2564;1962
JHirschkowitz;NegriCheli;2305;29317;2564;1962
chicatietzen;vivianacapi;817;29646;34;7
OscarRo31155917;vivianacapi;26857;29646;34;7
OwRecords123;vivianacapi;26430;29646;34;7
chicatietzen;DeniseAhrens1;817;32550;105;17
RochaMarceloTV;DeniseAhrens1;21892;32550;105;17
eleccionPS2019;DeniseAhrens1;29874;32550;105;17
chicatietzen;PeterBaumer;817;36297;21;3
chicatietzen;carovalenzu;817;23683;974;119
chicatietzen;latitud90;817;3557;3074;4630
RomyCarvallo;LetrasFrases10;818;3749;1702;863
RomyCarvallo;elwndelospollos;818;33350;1126;963
gabisaezzz;elwndelospollos;12438;33350;1126;963
gollalbo;elwndelospollos;12877;33350;1126;963
Franlocaaa;elwndelospollos;6960;33350;1126;963
onate_c;elwndelospollos;40695;33350;1126;963
RomyCarvallo;_PatagonCruzado;818;29891;13610;14125
2020ctm;_PatagonCruzado;1143;29891;13610;14125
bgrable8;_PatagonCruzado;1614;29891;13610;14125
xivedri;_PatagonCruzado;1804;29891;13610;14125
